REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/tmp/tmp2fdhj9yc.wav	 /tmp/tmptjup3xci.wav	 -1.000	 1.190	 16000	wb
/tmp/tmpol8ghzyx.wav	 /tmp/tmpbh1km0yq.wav	 -1.000	 1.495	 16000	wb
/tmp/tmpfyxtb0li.wav	 /tmp/tmp5a4hnn5s.wav	 -1.000	 1.487	 16000	wb
/tmp/tmps1id70u7.wav	 /tmp/tmp45on_nyr.wav	 -1.000	 1.530	 16000	wb
/tmp/tmpqo5gvzkf.wav	 /tmp/tmppdcw7kir.wav	 -1.000	 1.429	 16000	wb
/tmp/tmp8sk_s3re.wav	 /tmp/tmp_yl4vlkt.wav	 -1.000	 1.584	 16000	wb
/tmp/tmpjzifrjt_.wav	 /tmp/tmpt1cxn6lj.wav	 -1.000	 1.761	 16000	wb
/tmp/tmpzen7qh6b.wav	 /tmp/tmp7kh2_y6m.wav	 -1.000	 2.297	 16000	wb
/tmp/tmpqk2eckqc.wav	 /tmp/tmpvr79p5_s.wav	 -1.000	 1.667	 16000	wb
/tmp/tmp4wqs3m0u.wav	 /tmp/tmpde5i8j10.wav	 -1.000	 1.656	 16000	wb
/tmp/tmpmsjgcafa.wav	 /tmp/tmpiff1sgna.wav	 -1.000	 1.730	 16000	wb
/tmp/tmpcdrma9ws.wav	 /tmp/tmpus6y7ycm.wav	 -1.000	 2.298	 16000	wb
/tmp/tmpv58nzjxp.wav	 /tmp/tmp9ch0fws2.wav	 -1.000	 1.973	 16000	wb
/tmp/tmpw392mb7k.wav	 /tmp/tmpo65u7vt6.wav	 -1.000	 1.542	 16000	wb
/tmp/tmpox9ux2og.wav	 /tmp/tmpc2mgw9t5.wav	 -1.000	 1.849	 16000	wb
/tmp/tmp2eruhv1m.wav	 /tmp/tmptjzpps4d.wav	 -1.000	 1.550	 16000	wb
/tmp/tmp0q3l7vho.wav	 /tmp/tmpmtv3rnzw.wav	 -1.000	 2.258	 16000	wb
/tmp/tmp2a5uu78k.wav	 /tmp/tmphvbp6cnf.wav	 -1.000	 1.385	 16000	wb
/tmp/tmpe4p8bsbm.wav	 /tmp/tmpj_c8tu3q.wav	 -1.000	 1.157	 16000	wb
/tmp/tmp_v6ilp9g.wav	 /tmp/tmpcvu5e7ch.wav	 -1.000	 1.483	 16000	wb
/tmp/tmpyv6hff1v.wav	 /tmp/tmpyep8d06p.wav	 -1.000	 1.794	 16000	wb
/tmp/tmpklvc3uon.wav	 /tmp/tmpklr6tewx.wav	 -1.000	 2.069	 16000	wb
/tmp/tmpm9ag220m.wav	 /tmp/tmpl98ygmhh.wav	 -1.000	 1.386	 16000	wb
/tmp/tmp6byf32e_.wav	 /tmp/tmplf3y80e3.wav	 -1.000	 1.509	 16000	wb
/tmp/tmplrwhfdm4.wav	 /tmp/tmpikw34ou7.wav	 -1.000	 1.221	 16000	wb
/tmp/tmpvya9l1ox.wav	 /tmp/tmpthoz7j2h.wav	 -1.000	 2.214	 16000	wb
/tmp/tmpcipmz_kv.wav	 /tmp/tmp3u6mg3t9.wav	 -1.000	 2.187	 16000	wb
/tmp/tmpiqsfsc6z.wav	 /tmp/tmp1bgtakki.wav	 -1.000	 1.306	 16000	wb
/tmp/tmpvu0h__3q.wav	 /tmp/tmpy3x15flm.wav	 -1.000	 2.511	 16000	wb
/tmp/tmpgd6vkx26.wav	 /tmp/tmp5xyrm0be.wav	 -1.000	 1.251	 16000	wb
/tmp/tmpl7_oy0xj.wav	 /tmp/tmpynxkfxtn.wav	 -1.000	 1.536	 16000	wb
/tmp/tmp8zybe4bc.wav	 /tmp/tmpo_xnbkp4.wav	 -1.000	 1.411	 16000	wb
/tmp/tmp3820_eu5.wav	 /tmp/tmp35fnfxud.wav	 -1.000	 1.419	 16000	wb
/tmp/tmp1jj26enh.wav	 /tmp/tmp2ppuhz_a.wav	 -1.000	 1.108	 16000	wb
/tmp/tmpgnn227qu.wav	 /tmp/tmp2l3s7yfk.wav	 -1.000	 1.314	 16000	wb
/tmp/tmpjomtt8_y.wav	 /tmp/tmpdn4sp500.wav	 -1.000	 1.322	 16000	wb
/tmp/tmp_0ewrj28.wav	 /tmp/tmpqt_ue3ec.wav	 -1.000	 1.082	 16000	wb
/tmp/tmpbn0n4te9.wav	 /tmp/tmp_4j2tcd_.wav	 -1.000	 1.262	 16000	wb
/tmp/tmp36nmp96h.wav	 /tmp/tmpm5zuam2h.wav	 -1.000	 2.368	 16000	wb
/tmp/tmpq1uwidng.wav	 /tmp/tmpf4_c1ypd.wav	 -1.000	 1.518	 16000	wb
/tmp/tmpt5u9b8h_.wav	 /tmp/tmpkk202lpi.wav	 -1.000	 3.032	 16000	wb
/tmp/tmpb3z7rhnc.wav	 /tmp/tmpob7hw1je.wav	 -1.000	 2.073	 16000	wb
/tmp/tmphbxhyb1z.wav	 /tmp/tmpv5_vajux.wav	 -1.000	 2.049	 16000	wb
/tmp/tmp2llzn9zg.wav	 /tmp/tmp_762yvzd.wav	 -1.000	 2.087	 16000	wb
/tmp/tmplu5n2i5k.wav	 /tmp/tmp6b0w4wll.wav	 -1.000	 1.283	 16000	wb
/tmp/tmpfuywuo7x.wav	 /tmp/tmpdpdtp_vk.wav	 -1.000	 1.973	 16000	wb
/tmp/tmphiul51nh.wav	 /tmp/tmpw6w5fo49.wav	 -1.000	 1.849	 16000	wb
/tmp/tmpbydnwydy.wav	 /tmp/tmpqjibyp_m.wav	 -1.000	 1.582	 16000	wb
/tmp/tmp_tidoul7.wav	 /tmp/tmp1x0vj2h3.wav	 -1.000	 1.567	 16000	wb
/tmp/tmpzpoh5kz5.wav	 /tmp/tmpue09_2m4.wav	 -1.000	 1.513	 16000	wb
/tmp/tmpfjqhotjy.wav	 /tmp/tmpmuiqq1jx.wav	 -1.000	 2.379	 16000	wb
/tmp/tmprrz3qqx1.wav	 /tmp/tmptqck2u34.wav	 -1.000	 1.491	 16000	wb
/tmp/tmpro3ilw41.wav	 /tmp/tmp3wky5xwd.wav	 -1.000	 1.700	 16000	wb
/tmp/tmpnf40r8xc.wav	 /tmp/tmp6td5ugal.wav	 -1.000	 1.235	 16000	wb
/tmp/tmpwkir34r6.wav	 /tmp/tmp2vsjyd_8.wav	 -1.000	 2.443	 16000	wb
/tmp/tmp9i_g3vnj.wav	 /tmp/tmp_umg3jmn.wav	 -1.000	 2.769	 16000	wb
/tmp/tmpsqbacqs0.wav	 /tmp/tmpxcr70ptz.wav	 -1.000	 1.968	 16000	wb
/tmp/tmpujmir1c5.wav	 /tmp/tmp368sno14.wav	 -1.000	 1.998	 16000	wb
/tmp/tmpd1d4o7jq.wav	 /tmp/tmp6bd15bd6.wav	 -1.000	 1.750	 16000	wb
/tmp/tmp8xupl2df.wav	 /tmp/tmp768yq71k.wav	 -1.000	 2.179	 16000	wb
/tmp/tmp4kqazh63.wav	 /tmp/tmp9m9mc1k8.wav	 -1.000	 1.489	 16000	wb
/tmp/tmpjf51us18.wav	 /tmp/tmp1csglgsg.wav	 -1.000	 1.455	 16000	wb
/tmp/tmpjp99gq7m.wav	 /tmp/tmp0bsiz6v6.wav	 -1.000	 1.389	 16000	wb
/tmp/tmpvcm2_vi2.wav	 /tmp/tmpoz7nymhi.wav	 -1.000	 1.521	 16000	wb
/tmp/tmpufe2dgfr.wav	 /tmp/tmp1wbbsvr6.wav	 -1.000	 1.944	 16000	wb
/tmp/tmpel_2xotb.wav	 /tmp/tmpifpf5zkv.wav	 -1.000	 1.938	 16000	wb
/tmp/tmp9kqer9la.wav	 /tmp/tmpz86j1vg6.wav	 -1.000	 2.402	 16000	wb
/tmp/tmpi_x3qqdj.wav	 /tmp/tmp9c2x9s0b.wav	 -1.000	 1.152	 16000	wb
/tmp/tmp59pe2fky.wav	 /tmp/tmpj746emft.wav	 -1.000	 1.232	 16000	wb
/tmp/tmp3rkld1jc.wav	 /tmp/tmpk3o_ee5b.wav	 -1.000	 1.047	 16000	wb
/tmp/tmpk86sqiaw.wav	 /tmp/tmpy9g3w258.wav	 -1.000	 1.052	 16000	wb
/tmp/tmprmvtpvjd.wav	 /tmp/tmpsu5t0opw.wav	 -1.000	 1.153	 16000	wb
/tmp/tmp9ls0oiha.wav	 /tmp/tmpd6b_0lbf.wav	 -1.000	 1.066	 16000	wb
/tmp/tmpqelcjdcm.wav	 /tmp/tmpqbm7on85.wav	 -1.000	 1.211	 16000	wb
/tmp/tmp4g_kr903.wav	 /tmp/tmpl2y5z6ft.wav	 -1.000	 1.036	 16000	wb
/tmp/tmpk405_fc_.wav	 /tmp/tmpqnp2qb5h.wav	 -1.000	 1.752	 16000	wb
/tmp/tmp_rjthv3d.wav	 /tmp/tmppgdxxuud.wav	 -1.000	 1.036	 16000	wb
/tmp/tmp34goj1kt.wav	 /tmp/tmpqdy8t5si.wav	 -1.000	 1.026	 16000	wb
/tmp/tmpl0672lwt.wav	 /tmp/tmpot_07mvs.wav	 -1.000	 1.023	 16000	wb
/tmp/tmpepxtbnzi.wav	 /tmp/tmp264hlun8.wav	 -1.000	 1.049	 16000	wb
/tmp/tmp9xzdl9ix.wav	 /tmp/tmpplwsqkck.wav	 -1.000	 1.242	 16000	wb
/tmp/tmpnvvqzgh1.wav	 /tmp/tmpzqpfhuqw.wav	 -1.000	 1.184	 16000	wb
/tmp/tmps42pywxe.wav	 /tmp/tmpzlbwegno.wav	 -1.000	 1.047	 16000	wb
/tmp/tmpnp7epnz6.wav	 /tmp/tmp9oqnxl5f.wav	 -1.000	 1.115	 16000	wb
/tmp/tmp6s6ze1ki.wav	 /tmp/tmphe3nm_dp.wav	 -1.000	 1.100	 16000	wb
/tmp/tmpouxej3dw.wav	 /tmp/tmpfa2336g5.wav	 -1.000	 1.045	 16000	wb
/tmp/tmpir7laiy3.wav	 /tmp/tmpuprb7lja.wav	 -1.000	 1.128	 16000	wb
/tmp/tmp_0_malph.wav	 /tmp/tmpdiy7vgpt.wav	 -1.000	 1.054	 16000	wb
/tmp/tmp9cmq7ivb.wav	 /tmp/tmp_z78ggkc.wav	 -1.000	 1.031	 16000	wb
/tmp/tmpwj6dconh.wav	 /tmp/tmpqtk0rxy4.wav	 -1.000	 1.038	 16000	wb
/tmp/tmpf07s85sy.wav	 /tmp/tmpcgzqpci6.wav	 -1.000	 1.061	 16000	wb
/tmp/tmp1xm5onwc.wav	 /tmp/tmpbgdjjda8.wav	 -1.000	 1.025	 16000	wb
/tmp/tmpar7xl8cc.wav	 /tmp/tmpwcnx6k6p.wav	 -1.000	 1.072	 16000	wb
/tmp/tmpx3066z0z.wav	 /tmp/tmp8ap_4gh9.wav	 -1.000	 1.070	 16000	wb
/tmp/tmpq4vecfls.wav	 /tmp/tmprh93ms9j.wav	 -1.000	 1.080	 16000	wb
/tmp/tmplvt0jntd.wav	 /tmp/tmpau5778g8.wav	 -1.000	 1.340	 16000	wb
/tmp/tmph4z94xag.wav	 /tmp/tmphhdqhkoq.wav	 -1.000	 1.041	 16000	wb
/tmp/tmpc5lh6lo9.wav	 /tmp/tmp1zcihd2i.wav	 -1.000	 1.067	 16000	wb
/tmp/tmprnnnmuy3.wav	 /tmp/tmp6h6few_r.wav	 -1.000	 1.059	 16000	wb
/tmp/tmpindy6m_1.wav	 /tmp/tmp573ct8bp.wav	 -1.000	 1.032	 16000	wb
/tmp/tmp9rzok1a4.wav	 /tmp/tmpi6i65yke.wav	 -1.000	 1.201	 16000	wb
/tmp/tmpgggfr729.wav	 /tmp/tmp2cteexhp.wav	 -1.000	 1.040	 16000	wb
/tmp/tmpt_w_835a.wav	 /tmp/tmp53vxyhl4.wav	 -1.000	 1.053	 16000	wb
/tmp/tmpeqzg1031.wav	 /tmp/tmpxzlxewk6.wav	 -1.000	 2.257	 16000	wb
/tmp/tmpp3pdqkz1.wav	 /tmp/tmpe93trgdp.wav	 -1.000	 1.038	 16000	wb
/tmp/tmp56db6g94.wav	 /tmp/tmpuw65hkox.wav	 -1.000	 1.034	 16000	wb
/tmp/tmpb37j2ljr.wav	 /tmp/tmp49r_f7ip.wav	 -1.000	 1.029	 16000	wb
/tmp/tmp6w8_93kl.wav	 /tmp/tmpxm2xkm_r.wav	 -1.000	 1.057	 16000	wb
/tmp/tmp2hvey_9a.wav	 /tmp/tmpb5la_5ma.wav	 -1.000	 1.062	 16000	wb
/tmp/tmpxr_mb4oq.wav	 /tmp/tmp_gqt1s42.wav	 -1.000	 1.055	 16000	wb
/tmp/tmpa73st__p.wav	 /tmp/tmpqb3koh_i.wav	 -1.000	 1.034	 16000	wb
/tmp/tmpt0m6dbmc.wav	 /tmp/tmp39o740gy.wav	 -1.000	 1.034	 16000	wb
/tmp/tmpsyfeyu9b.wav	 /tmp/tmpjb16xw8p.wav	 -1.000	 1.083	 16000	wb
/tmp/tmplxyv723t.wav	 /tmp/tmpmmm620x0.wav	 -1.000	 1.179	 16000	wb
/tmp/tmp7tz_tzyd.wav	 /tmp/tmp__5eta0f.wav	 -1.000	 1.029	 16000	wb
/tmp/tmp4_lvt4s_.wav	 /tmp/tmpk0tictx7.wav	 -1.000	 1.087	 16000	wb
/tmp/tmp3lfy44ib.wav	 /tmp/tmpggpq2iwz.wav	 -1.000	 1.059	 16000	wb
/tmp/tmpa540kg3n.wav	 /tmp/tmp05g4smze.wav	 -1.000	 1.043	 16000	wb
/tmp/tmprdf6dc5b.wav	 /tmp/tmpgh8llag4.wav	 -1.000	 1.029	 16000	wb
/tmp/tmpt2oxxqf1.wav	 /tmp/tmpncpl1pjv.wav	 -1.000	 1.032	 16000	wb
/tmp/tmph085i3a0.wav	 /tmp/tmplz8srhoq.wav	 -1.000	 1.048	 16000	wb
/tmp/tmpuxz_3v8v.wav	 /tmp/tmpps7gwo_i.wav	 -1.000	 1.036	 16000	wb
/tmp/tmp69u3q2bj.wav	 /tmp/tmpu0gzjdef.wav	 -1.000	 1.028	 16000	wb
/tmp/tmpsi32wjs4.wav	 /tmp/tmpfe8p8r_u.wav	 -1.000	 1.035	 16000	wb
/tmp/tmpchzq1x5k.wav	 /tmp/tmpoxpt6pf7.wav	 -1.000	 1.162	 16000	wb
/tmp/tmp32j5dr75.wav	 /tmp/tmpl8_n397t.wav	 -1.000	 1.044	 16000	wb
/tmp/tmp8j93qkfh.wav	 /tmp/tmpi9p01aht.wav	 -1.000	 1.290	 16000	wb
/tmp/tmpvs0vlyu5.wav	 /tmp/tmp919lhyg6.wav	 -1.000	 1.046	 16000	wb
/tmp/tmpyasb9lwu.wav	 /tmp/tmp19m3j77b.wav	 -1.000	 1.185	 16000	wb
/tmp/tmphx5t6_cw.wav	 /tmp/tmpnc2683_s.wav	 -1.000	 1.121	 16000	wb
/tmp/tmpwie_h013.wav	 /tmp/tmpxe2hqp01.wav	 -1.000	 1.051	 16000	wb
/tmp/tmph6lyrar9.wav	 /tmp/tmp4x2rku85.wav	 -1.000	 1.081	 16000	wb
/tmp/tmpeh55ir3n.wav	 /tmp/tmpqv6kndxe.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpww89ukj4.wav	 /tmp/tmpzp2wt4_4.wav	 -1.000	 1.110	 16000	wb
/tmp/tmpcr39dcn6.wav	 /tmp/tmpqoy2fww0.wav	 -1.000	 1.039	 16000	wb
/tmp/tmp4czr3bls.wav	 /tmp/tmp7txgblo6.wav	 -1.000	 1.156	 16000	wb
/tmp/tmprule757j.wav	 /tmp/tmpze71mc1o.wav	 -1.000	 1.095	 16000	wb
/tmp/tmp39h78v49.wav	 /tmp/tmprtn4h0_3.wav	 -1.000	 1.035	 16000	wb
/tmp/tmp3afssmpt.wav	 /tmp/tmpwn7ydac_.wav	 -1.000	 1.082	 16000	wb
/tmp/tmpb_99vux4.wav	 /tmp/tmp2nhec04i.wav	 -1.000	 1.093	 16000	wb
/tmp/tmpm_snn2h5.wav	 /tmp/tmpyayydouz.wav	 -1.000	 1.054	 16000	wb
/tmp/tmpjjoowtgi.wav	 /tmp/tmpu96rs5_m.wav	 -1.000	 1.055	 16000	wb
/tmp/tmp5yewaujv.wav	 /tmp/tmpu06gu4qs.wav	 -1.000	 1.072	 16000	wb
/tmp/tmp4b1p6asm.wav	 /tmp/tmpcicl4dzh.wav	 -1.000	 1.027	 16000	wb
/tmp/tmprws7nvzo.wav	 /tmp/tmp7gj6bx7l.wav	 -1.000	 1.035	 16000	wb
/tmp/tmpua4jxcff.wav	 /tmp/tmpaew46yuy.wav	 -1.000	 1.322	 16000	wb
/tmp/tmpafla012p.wav	 /tmp/tmpzxadntjn.wav	 -1.000	 1.040	 16000	wb
/tmp/tmp5uzs1an8.wav	 /tmp/tmp2axf9bk3.wav	 -1.000	 1.032	 16000	wb
/tmp/tmpjdtoav8_.wav	 /tmp/tmp05edgses.wav	 -1.000	 1.343	 16000	wb
/tmp/tmpzwszn3a2.wav	 /tmp/tmp6n3cl55w.wav	 -1.000	 1.367	 16000	wb
/tmp/tmp8pglqtyq.wav	 /tmp/tmp8puvlcrs.wav	 -1.000	 1.463	 16000	wb
/tmp/tmphi5w0uhy.wav	 /tmp/tmpqowq_x_7.wav	 -1.000	 1.387	 16000	wb
/tmp/tmp9n1dkhe2.wav	 /tmp/tmpwj_o7x28.wav	 -1.000	 2.107	 16000	wb
/tmp/tmp5bhjzc4u.wav	 /tmp/tmpkc7ps4uk.wav	 -1.000	 2.149	 16000	wb
/tmp/tmpjavzkain.wav	 /tmp/tmpfzfx7o01.wav	 -1.000	 1.676	 16000	wb
/tmp/tmpldspmi1p.wav	 /tmp/tmpajcyys3c.wav	 -1.000	 2.213	 16000	wb
/tmp/tmp2z945kt6.wav	 /tmp/tmpxald7ydb.wav	 -1.000	 1.549	 16000	wb
/tmp/tmpd3cd43hn.wav	 /tmp/tmp0n72zc1o.wav	 -1.000	 1.436	 16000	wb
/tmp/tmpy__gb9hw.wav	 /tmp/tmpklfwg88k.wav	 -1.000	 1.732	 16000	wb
/tmp/tmp_p93mp0u.wav	 /tmp/tmpsw2g09b5.wav	 -1.000	 2.214	 16000	wb
/tmp/tmp1lhzunk3.wav	 /tmp/tmp159mkj86.wav	 -1.000	 1.179	 16000	wb
/tmp/tmpp__vu0sw.wav	 /tmp/tmpm0mtcsou.wav	 -1.000	 1.475	 16000	wb
/tmp/tmpffwneu91.wav	 /tmp/tmpajd5146_.wav	 -1.000	 1.577	 16000	wb
/tmp/tmp9ocdv23u.wav	 /tmp/tmp_d4z_e48.wav	 -1.000	 1.589	 16000	wb
/tmp/tmpoyt95q94.wav	 /tmp/tmpv_0qc2v9.wav	 -1.000	 1.430	 16000	wb
/tmp/tmpufgg75sb.wav	 /tmp/tmpnc02nybx.wav	 -1.000	 1.656	 16000	wb
/tmp/tmpdq35opp_.wav	 /tmp/tmp4xpv_cxx.wav	 -1.000	 1.736	 16000	wb
/tmp/tmpxi_jx546.wav	 /tmp/tmpvlnieakm.wav	 -1.000	 2.336	 16000	wb
/tmp/tmpg7nh_vrg.wav	 /tmp/tmpgyu61nvc.wav	 -1.000	 1.667	 16000	wb
/tmp/tmp2yub2by0.wav	 /tmp/tmpf8vpee3n.wav	 -1.000	 1.626	 16000	wb
/tmp/tmpqfgadwy8.wav	 /tmp/tmpeccphazb.wav	 -1.000	 1.791	 16000	wb
/tmp/tmpxielb7jk.wav	 /tmp/tmpw7tijnl4.wav	 -1.000	 2.291	 16000	wb
/tmp/tmprc98v8_x.wav	 /tmp/tmp1jqmsfxi.wav	 -1.000	 1.918	 16000	wb
/tmp/tmpkdcy_szx.wav	 /tmp/tmpgjfz35i4.wav	 -1.000	 1.546	 16000	wb
/tmp/tmpdrrxhfod.wav	 /tmp/tmpz52deqhz.wav	 -1.000	 1.820	 16000	wb
/tmp/tmpula_aajb.wav	 /tmp/tmphuv1ru21.wav	 -1.000	 1.527	 16000	wb
/tmp/tmpfni8rcu8.wav	 /tmp/tmpw8qftt24.wav	 -1.000	 2.144	 16000	wb
/tmp/tmp8l5mcgpe.wav	 /tmp/tmpchtpm34m.wav	 -1.000	 1.371	 16000	wb
/tmp/tmp2abjpzig.wav	 /tmp/tmpzc41r_dn.wav	 -1.000	 1.161	 16000	wb
/tmp/tmpurkyvifc.wav	 /tmp/tmphsf4jj5g.wav	 -1.000	 1.441	 16000	wb
/tmp/tmp1385n81k.wav	 /tmp/tmp0gkbhstc.wav	 -1.000	 1.702	 16000	wb
/tmp/tmpqi84oj8b.wav	 /tmp/tmp8eghhem8.wav	 -1.000	 1.843	 16000	wb
/tmp/tmp4eqhtuvz.wav	 /tmp/tmpxt9pv8c_.wav	 -1.000	 1.407	 16000	wb
/tmp/tmpyvnl8krx.wav	 /tmp/tmpdwkhgz61.wav	 -1.000	 1.497	 16000	wb
/tmp/tmpts0e5h3d.wav	 /tmp/tmpqcgk1kmv.wav	 -1.000	 1.215	 16000	wb
/tmp/tmprz0dj3sy.wav	 /tmp/tmphtg34s99.wav	 -1.000	 2.169	 16000	wb
/tmp/tmpmh_68yzw.wav	 /tmp/tmpripxe7kb.wav	 -1.000	 2.037	 16000	wb
/tmp/tmpxviswgq_.wav	 /tmp/tmphumx_89y.wav	 -1.000	 1.303	 16000	wb
/tmp/tmpyw43f6ua.wav	 /tmp/tmp_xkfqza5.wav	 -1.000	 2.431	 16000	wb
/tmp/tmpm4c18iy0.wav	 /tmp/tmp8sqeutw2.wav	 -1.000	 1.249	 16000	wb
/tmp/tmpv5t6jm7l.wav	 /tmp/tmptq9wrn3k.wav	 -1.000	 1.536	 16000	wb
/tmp/tmp4vwpgqew.wav	 /tmp/tmpvvr8y9lx.wav	 -1.000	 1.418	 16000	wb
/tmp/tmp5hg7w7m_.wav	 /tmp/tmp_vsl30no.wav	 -1.000	 1.441	 16000	wb
/tmp/tmpyccm1mo1.wav	 /tmp/tmpdfgwrfvu.wav	 -1.000	 1.110	 16000	wb
/tmp/tmp4e6eishj.wav	 /tmp/tmp2swsqt0n.wav	 -1.000	 1.265	 16000	wb
/tmp/tmpgwu70ndl.wav	 /tmp/tmpu36xuml8.wav	 -1.000	 1.342	 16000	wb
/tmp/tmpujbrjdr0.wav	 /tmp/tmp6x2uuk9c.wav	 -1.000	 1.082	 16000	wb
/tmp/tmp8th0zm4g.wav	 /tmp/tmp1nxn732u.wav	 -1.000	 1.244	 16000	wb
/tmp/tmpn4m6y4jy.wav	 /tmp/tmpwvnto4j2.wav	 -1.000	 2.289	 16000	wb
/tmp/tmpvxqma8uu.wav	 /tmp/tmpu7w5u8b6.wav	 -1.000	 1.527	 16000	wb
/tmp/tmpr8abq_dv.wav	 /tmp/tmpj70y8r3j.wav	 -1.000	 2.807	 16000	wb
/tmp/tmp4q0kfsq6.wav	 /tmp/tmp91j_fzd2.wav	 -1.000	 1.852	 16000	wb
/tmp/tmpqa5rhda_.wav	 /tmp/tmpd6y40vr2.wav	 -1.000	 1.928	 16000	wb
/tmp/tmpq9nm_niq.wav	 /tmp/tmpgg0vvx_s.wav	 -1.000	 2.035	 16000	wb
/tmp/tmp199vq13n.wav	 /tmp/tmp0ausocra.wav	 -1.000	 1.213	 16000	wb
/tmp/tmpi5v59ru7.wav	 /tmp/tmp1c8l6x5s.wav	 -1.000	 1.936	 16000	wb
/tmp/tmpjnduxe3g.wav	 /tmp/tmpwmduakcu.wav	 -1.000	 2.042	 16000	wb
/tmp/tmp9li92zfr.wav	 /tmp/tmpo_ihti7x.wav	 -1.000	 1.687	 16000	wb
/tmp/tmpm3a3xlhi.wav	 /tmp/tmpzk7p111q.wav	 -1.000	 1.561	 16000	wb
/tmp/tmpljehl4_b.wav	 /tmp/tmpellnth31.wav	 -1.000	 1.511	 16000	wb
/tmp/tmplwc3t3ge.wav	 /tmp/tmpyq2il8_h.wav	 -1.000	 2.305	 16000	wb
/tmp/tmpm8i4b5wc.wav	 /tmp/tmpvnu6vi9h.wav	 -1.000	 1.497	 16000	wb
/tmp/tmpq83bsuod.wav	 /tmp/tmpn3ldauye.wav	 -1.000	 1.758	 16000	wb
/tmp/tmp1fedyarf.wav	 /tmp/tmp0_k3exns.wav	 -1.000	 1.249	 16000	wb
/tmp/tmplugubsii.wav	 /tmp/tmpbu70_obt.wav	 -1.000	 2.454	 16000	wb
/tmp/tmpe1hinq1r.wav	 /tmp/tmp27el109x.wav	 -1.000	 2.776	 16000	wb
/tmp/tmpyi12bdrm.wav	 /tmp/tmpwfwrs1yy.wav	 -1.000	 1.899	 16000	wb
/tmp/tmprlsjjv9c.wav	 /tmp/tmpnru5ld38.wav	 -1.000	 1.878	 16000	wb
/tmp/tmpbv11idm7.wav	 /tmp/tmp6zjphif7.wav	 -1.000	 1.751	 16000	wb
/tmp/tmp2sr4hzuj.wav	 /tmp/tmphic3ws9q.wav	 -1.000	 2.235	 16000	wb
/tmp/tmp9i5grn3r.wav	 /tmp/tmpewdarrju.wav	 -1.000	 1.468	 16000	wb
/tmp/tmpwcv3g131.wav	 /tmp/tmpsup409tu.wav	 -1.000	 1.325	 16000	wb
/tmp/tmp5cfmkqbx.wav	 /tmp/tmpb07opw8w.wav	 -1.000	 1.382	 16000	wb
/tmp/tmp6l752t7x.wav	 /tmp/tmpfhd26a5u.wav	 -1.000	 1.448	 16000	wb
/tmp/tmpe44qytzb.wav	 /tmp/tmprpw0i6nl.wav	 -1.000	 1.983	 16000	wb
/tmp/tmp6pqoa67p.wav	 /tmp/tmp0jvh1ed5.wav	 -1.000	 1.983	 16000	wb
/tmp/tmpnj9126vb.wav	 /tmp/tmpkgvmpbq6.wav	 -1.000	 2.337	 16000	wb
/tmp/tmpqln0b1ip.wav	 /tmp/tmpy6a0ia1v.wav	 -1.000	 1.180	 16000	wb
/tmp/tmpkbagvlmz.wav	 /tmp/tmpx0l35sa_.wav	 -1.000	 1.189	 16000	wb
/tmp/tmp_fov2umd.wav	 /tmp/tmp0i2jxrq3.wav	 -1.000	 1.044	 16000	wb
/tmp/tmp_96p5_d9.wav	 /tmp/tmpy5e9zdcb.wav	 -1.000	 1.032	 16000	wb
/tmp/tmp9bjvf3fi.wav	 /tmp/tmp0zsvqouu.wav	 -1.000	 1.178	 16000	wb
/tmp/tmpuni9a5iq.wav	 /tmp/tmpfd82dahf.wav	 -1.000	 1.033	 16000	wb
/tmp/tmpjcrn87_9.wav	 /tmp/tmpmxh05ssa.wav	 -1.000	 1.068	 16000	wb
/tmp/tmp05oiot68.wav	 /tmp/tmpmf0wpfvn.wav	 -1.000	 1.328	 16000	wb
/tmp/tmpocmw45cl.wav	 /tmp/tmp84ifoqn7.wav	 -1.000	 1.191	 16000	wb
/tmp/tmpzf_5wzrb.wav	 /tmp/tmpy9fdpbub.wav	 -1.000	 1.026	 16000	wb
/tmp/tmptsa6e4yd.wav	 /tmp/tmpozidwj9n.wav	 -1.000	 1.023	 16000	wb
/tmp/tmpijwxmz7t.wav	 /tmp/tmpkkw6brez.wav	 -1.000	 1.028	 16000	wb
/tmp/tmpvt5ij3gf.wav	 /tmp/tmp648pnvbq.wav	 -1.000	 1.027	 16000	wb
/tmp/tmp6ykte6dt.wav	 /tmp/tmp7_x8psmf.wav	 -1.000	 1.072	 16000	wb
/tmp/tmphl91u0by.wav	 /tmp/tmphm_6195k.wav	 -1.000	 1.160	 16000	wb
/tmp/tmp4cs23pzk.wav	 /tmp/tmp63lw6fj2.wav	 -1.000	 1.064	 16000	wb
/tmp/tmpni3ee_ej.wav	 /tmp/tmpk_n3kylt.wav	 -1.000	 1.160	 16000	wb
/tmp/tmpvr5w1b38.wav	 /tmp/tmpp452b3iu.wav	 -1.000	 1.037	 16000	wb
/tmp/tmpvbn84398.wav	 /tmp/tmplxtv50cg.wav	 -1.000	 1.031	 16000	wb
/tmp/tmpxpuybyh4.wav	 /tmp/tmp_y6090fk.wav	 -1.000	 1.557	 16000	wb
